APOGEE_ID,LOGG,TEFF,MG_FE,FE_H,C_FE,N_FE,LOGG_ERR,TEFF_ERR,MG_FE_ERR,FE_H_ERR,C_FE_ERR,N_FE_ERR,age,age_68U,age_68L,ageErr,logAge,logAgeErr,distKpc,distKpc_68U,distKpc_68L,distErrKpc,logDistKpc,logDistKpcErr,LOGG_NORM,LOGG_ERR_NORM,TEFF_NORM,TEFF_ERR_NORM,MG_FE_NORM,MG_FE_ERR_NORM,FE_H_NORM,FE_H_ERR_NORM,C_FE_NORM,C_FE_ERR_NORM,N_FE_NORM,N_FE_ERR_NORM
2M19514094+4637448,2.7066423892974854,4645.4755859375,0.05922901630401611,0.2663300037384033,-0.03935399651527405,0.4500600099563599,0.021868513897061348,8.488642692565918,0.010645569302141666,0.008260585367679596,0.010787245817482471,0.013496572151780128,3.5682,4.5269,2.8510000000000004,0.8379500000000002,0.552449188882921,0.10040184182595684,1.9340952,1.9656425,1.9030927,0.0312749,0.2864778471084736,0.007022295136754925,0.11267248424895372,0.06615565694725463,-0.3950148524304574,0.04512567866201358,-0.3907780395541819,0.11431377715689416,1.4859771255376077,0.034404449365409824,-0.20407949549931564,0.12952865917813577,2.0975573533259415,0.13077443481898787
2M19381149+4635363,3.1020023822784424,4924.201171875,0.3811929821968079,-0.5522999763488771,0.07541698217391968,-0.023541033267974854,0.027800476178526882,10.256235122680664,0.01389994751662016,0.007906921207904816,0.019339555874466896,0.02242550626397133,10.6236,13.078,8.414,2.332,1.0262717102672467,0.09576941267288386,0.5208904000000001,0.5282184999999999,0.5134521,0.007383199999999987,-0.2832536465324505,0.006156836577365293,1.3086979750269025,0.08410076577192983,1.086692139066806,0.05452221128749684,3.066521049393,0.14925979605315956,-1.9235286716079425,0.03293147618787464,1.1740415961773656,0.2322211604245206,-2.491378864021404,0.2172909442649641
2M19533041+4225446,2.9996652603149414,4690.166015625,0.05953800678253174,0.21693000197410586,-0.04837800562381744,0.19334998726844788,0.025111373513937,10.426912307739258,0.012622259557247162,0.009654558263719082,0.013492207042872906,0.016500735655426986,6.2962,7.9254,5.0699,1.42775,0.7990785150175934,0.0970108986400432,1.4098948,1.4304903999999998,1.3887366,0.020876899999999983,0.14918670876604515,0.0064325330853474425,0.9991122589853341,0.07596581182801038,-0.15744024334582882,0.05542953229119938,-0.38746005178836734,0.13553978423242696,1.2802314327443693,0.04021019651090732,-0.31243595830899507,0.16200868295638682,-0.38982297938716104,0.15988314330252906
2M19120002+4056074,3.209235668182373,4759.5703125,0.0393490195274353,0.21529999375343328,0.06281301379203796,0.24724999070167544,0.02113722637295723,8.555058479309082,0.010103776119649409,0.00746214762330055,0.01077965088188648,0.013639021664857864,9.9399,12.7165,8.0353,2.3406,0.9973820152155578,0.09968274985117664,1.0659089,1.082631,1.0501222,0.01625440000000003,0.027720088444802532,0.006620309382183512,1.6330953487570217,0.06394339840960703,0.21151344123876034,0.04547874540768796,-0.6042525336745331,0.10849591778547618,1.2734426238649468,0.031079042057666303,1.0226985052298223,0.12943746242217619,0.1324387035389105,0.13215469303222047
2M19412525+4354256,2.619702816009521,4443.10693359375,0.09831631183624268,0.25084999203681946,0.10540300607681274,0.2760200202465057,0.01851884461939335,5.889138221740723,0.00872739776968956,0.006992402020841837,0.007981820963323116,0.010093029588460922,11.4598,14.6934,8.6099,3.0417500000000004,1.0591770382549033,0.11606209712450072,1.3571488999999999,1.3819752,1.3304543000000002,0.02576044999999999,0.13262749902361046,0.008250144030855881,-0.15033325142438583,0.05602238622464094,-1.4708078982287378,0.031306696325337204,0.0289474128213618,0.09371615321720358,1.4215045421724055,0.029122602159635875,1.53410101597204,0.09584231088009683,0.4112046235917676,0.09779596072238309
2M19382504+3830135,2.764168739318848,4956.39404296875,-0.008509800769388677,0.0030519999563694,-0.11463280022144318,0.262527197599411,0.026595735922455788,12.331658363342285,0.013272763229906559,0.008845177479088306,0.017111768946051598,0.02056654170155525,1.5845,1.6401,1.5297,0.055199999999999916,0.19989224352631926,0.015132030962041756,2.114332,2.1313504,2.0965249,0.01741274999999996,0.3251731828044803,0.0035774150103596303,0.2866986432899835,0.08045623905802737,1.257829647005082,0.06555517446402342,-1.118167981794564,0.14252499373749003,0.38945256378133347,0.036839212617790405,-1.1079953488667693,0.20547084262750245,0.280466519431452,0.19927858992309325
2M20033949+4449045,2.964531421661377,4783.28759765625,0.3053330183029175,-0.32879000902175903,0.12428000569343567,0.09094801545143127,0.02492116019129753,8.732462882995605,0.012225434184074402,0.007685567252337933,0.014710946939885616,0.01773674599826336,10.4686,13.2928,8.2224,2.5352,1.0198886059454533,0.10430893508894423,0.5025072,0.510522,0.49488009999999993,0.007820949999999983,-0.2988577112251489,0.00675723576292761,0.8928269307665866,0.07539038693272176,0.3375946803081796,0.04642182834849723,2.2519249708205153,0.13127861172097224,-0.992633703358218,0.032009560776658064,1.7607679976111024,0.17664279322122525,-1.3820423250195994,0.1718594104759336
2M18514584+4735217,3.0717146396636963,4811.80078125,0.19617301225662231,-0.11308000236749648,0.06062499806284905,0.1526300013065338,0.023280082270503044,8.813896179199219,0.011261213570833206,0.007445847149938345,0.013166511431336405,0.016223734244704247,11.1759,13.9581,8.7498,2.60415,1.0482825071323878,0.10141408961932764,0.7473698000000001,0.7594211000000001,0.7365124,0.011454350000000032,-0.12646445526660846,0.006651298240642235,1.2170728413045264,0.0704258708955171,0.48917094604137984,0.046854728270188016,1.0797478658242619,0.12092466096608279,-0.09422473217492469,0.031011152339751588,0.9964257430755383,0.1580978685950273,-0.7843774699734299,0.15719915046909316
2M20001672+4428407,2.9965319633483887,4743.4775390625,0.06815201044082643,0.22146999835968012,-0.0005749911069869995,0.3927599787712097,0.019218726083636284,7.382731914520264,0.008964459411799908,0.0065850582905113714,0.00930900126695633,0.011974569410085678,5.5158,6.8365,4.3571,1.2397,0.7416085105003511,0.09781814528668537,0.5884841000000001,0.5967884,0.5800962,0.008346100000000035,-0.23026526667873995,0.00616017621537826,0.9896335481680896,0.05813963654490252,0.12596415506640288,0.0392466499166229,-0.2949615421572413,0.0962617579621934,1.2991400292680209,0.027426059345696245,0.2615623059192195,0.11177852742006264,1.5423512529117662,0.11602705703300763
2M19261400+3923283,2.6427686214447017,4645.35546875,0.013691995292901993,0.05220900103449822,-0.004186701029539107,0.2383430153131485,0.027885718271136284,10.975428581237793,0.01436329074203968,0.01070032361894846,0.015638774260878563,0.018677419051527974,6.8362,7.4968,4.4926,1.5021,0.8348147599623615,0.11118908604865796,2.0735271,2.1202013,2.0440897,0.03805580000000009,0.31670971575672785,0.007938573301575852,-0.08055560129394027,0.0843586363644483,-0.3956533961648588,0.058345448297471764,-0.8797616462088366,0.15423524759684618,0.5941861848591995,0.044565696709823056,0.2181944294914509,0.18778374901944084,0.0461349621679866,0.18097402013435018
2M19002267+4201336,2.2714734077453613,4615.4482421875,-0.009249996393918993,-0.057936001569032676,-0.18944400548934934,0.23094598948955536,0.02180161327123642,7.196544647216798,0.010488850995898248,0.0074133467860519895,0.01084471121430397,0.013503369875252249,1.9509,2.4613,1.4962,0.48255,0.29023500872756103,0.10808745064489647,0.8428486000000001,0.8580268,0.8284568999999999,0.01478494999999998,-0.07425043022662678,0.007615466796571192,-1.2037813906308157,0.06595327214541287,-0.5546404032058472,0.0382568772168422,-1.126116317414158,0.11263091163529995,0.13544409864423929,0.030875791820621744,-2.0062964790910987,0.1302186792189663,-0.025538190136412682,0.13084030105784653
2M19530543+4525412,2.0261895656585693,4432.18701171875,-0.02548080123960972,-0.004221899434924126,-0.12955379486083984,0.1947162002325058,0.02094908803701401,6.258850574493407,0.010093907825648785,0.007582157384604216,0.00958421640098095,0.011911878362298012,8.4985,14.2872,5.188,4.5496,0.9293422787484374,0.2199735784256585,1.6750082999999998,1.7358945,1.6125013,0.0616966000000001,0.2240169633939201,0.016011626853098523,-1.9458031753840508,0.06337425067191098,-1.5288582725220383,0.03327208954919213,-1.3004052216096393,0.1083899505112714,0.3591575553578396,0.03157886980259604,-1.287160305515199,0.11508319368046863,-0.376585119713771,0.11541961491730265
2M19411349+4359580,2.599395036697388,4820.1611328125,-0.030690997838974,0.05901899933815001,-0.14643698930740354,0.3090430200099945,0.02095735445618629,8.175721168518066,0.009902579709887505,0.006804621312767267,0.011113358661532402,0.014056780375540257,1.5643,2.1621,1.3041,0.4290000000000001,0.19432004530342212,0.10978244093430264,1.3049868,1.3197179,1.2916652999999998,0.014026300000000106,0.11560611878835785,0.0046655573404489475,-0.21176744342563344,0.06339925787603641,0.5336146282382093,0.04346218584554983,-1.3563531221961787,0.10633543947778601,0.6225490951601106,0.028340515712344902,-1.489886522782167,0.1334444834900373,0.7311795091799,0.136202547455241
2M19434205+3930530,2.301097869873047,4354.02783203125,0.10007601976394652,0.20111000537872314,0.10203298926353456,0.2800099849700928,0.02049358002841473,6.3019866943359375,0.009953114204108715,0.00807546079158783,0.009050705470144749,0.011199552565813065,6.4404,8.0326,5.0292,1.5017,0.8089128413346602,0.10167861701233527,3.5432925,3.5988013999999997,3.4873852000000003,0.05570809999999983,0.5494070049700897,0.006828980312613532,-1.114162783578168,0.06199626807576985,-1.9443529699432793,0.03350140143723341,0.04784342995294801,0.10687808672822265,1.2143428488727774,0.033633425422075015,1.49363528759082,0.1086770213638893,0.4498652090950267,0.10851756583441624
2M19355461+4135577,2.7786567211151123,4607.31103515625,0.06353279948234558,0.1797800064086914,0.031070992350578305,0.2486900091171265,0.019501149654388428,6.739880561828612,0.009191042743623257,0.006919326726347208,0.009045247919857502,0.011504356749355793,7.4316,9.3667,5.9566,1.70505,0.8710823260571962,0.09829408677720802,1.3885098,1.4091445,1.3693043,0.019920100000000048,0.14254894931559078,0.006227778966165082,0.33052704233362046,0.05899401178724618,-0.597897847652183,0.035829248028048946,-0.34456334711117953,0.09869484498331776,1.125505697888302,0.0288182514196581,0.64155381394518,0.1086114894215321,0.14639169784678052,0.1114709523969447
2M19534864+4827337,2.666203498840332,4645.43017578125,0.03403299301862717,0.09333200007677077,-0.06177999824285507,0.22158801555633545,0.025948347523808483,10.088220596313477,0.013132816180586815,0.009844710119068623,0.014017387293279173,0.016979685053229332,8.0597,9.8828,6.5208,1.6809999999999996,0.9063188766972304,0.09028956321442527,2.1115203,2.1403724000000004,2.0853546,0.02750890000000004,0.32459526105602643,0.005654713897972452,-0.009661451061142544,0.07849778842831638,-0.39525625311053597,0.05362904499437015,-0.6613368522713582,0.14102222057847413,0.7654590517723932,0.041002158531505586,-0.4733613848387069,0.16831482400600623,-0.11621186182172603,0.16452390216338064
2M19341062+4001292,3.0205330848693848,4984.2109375,-0.02776700258255005,0.1430000066757202,-0.16335000097751615,0.3804099559783936,0.02142985723912716,9.779659271240234,0.010127185843884943,0.006838071625679731,0.01235998421907425,0.015627970919013023,0.7694,0.9977,0.5821,0.20780000000000004,-0.11384781802920335,0.11700118646671988,1.5242502,1.5550229,1.4910763,0.0319733,0.18305626067863254,0.009118460845690079,1.0622406749791051,0.06482865230868964,1.4057044356437445,0.05198873102344822,-1.324954806834743,0.10874729504146069,0.972320955869439,0.028479832666970992,-1.692970772586082,0.14841343290471526,1.4226862570469367,0.1514265282560615
2M19154014+3957514,2.5419118404388428,4709.55810546875,0.02848400175571442,-0.060593999922275536,-0.16526100039482114,0.25679901242256165,0.02192455530166626,7.728895664215088,0.010509638115763664,0.007236311212182045,0.011397961527109146,0.01421875972300768,3.7944,4.1197,2.4143,0.8527,0.5791431116438149,0.11603717855774487,0.4908371,0.49176320000000007,0.4892153,0.0012739499999999849,-0.3090626184871341,0.0011279976051313256,-0.3856630556200705,0.06632519091537595,-0.054351770127333256,0.04108685861651865,-0.7209227825932385,0.11285412695808694,0.12437382145598064,0.03013845770130912,-1.7159172407023973,0.13686187363763794,0.2249635242548451,0.13777203912906627
2M19524664+4421437,2.6029109954833984,4577.87744140625,0.08864299952983856,0.0987199991941452,0.03359600901603699,0.20547999441623688,0.025919949635863304,9.642691612243652,0.013172081671655178,0.01006540097296238,0.013616252690553663,0.016461506485939026,8.787,9.9531,7.4989,1.2270999999999996,0.9438406264012612,0.0614804026521894,1.3902671,1.4043916,1.3770823,0.013654649999999949,0.14309824551478476,0.004264163478868058,-0.20113112106816225,0.07841188039900213,-0.7543670196428895,0.0512606100751627,-0.07492611765679302,0.14144385952220276,0.7878994884440926,0.041921312195591455,0.6718731399912458,0.16349817032812466,-0.2722898153168185,0.15950303401177632
2M19345002+4654158,2.362946033477783,4618.81982421875,0.22255298495292666,-0.4539799988269806,0.09067797660827637,0.07523897290229797,0.032114367932081216,10.745734214782717,0.016922950744628906,0.011078367941081524,0.01996840536594391,0.02281888201832772,11.0798,14.0946,8.8105,2.64205,1.0445319210710828,0.10202609986240456,1.5070606000000002,1.5303555,1.4842258999999998,0.02306479999999999,0.17813071596191676,0.006646161431530046,-0.9270624660388753,0.09715095950247322,-0.5367170516365732,0.05712439158127802,1.363020111264777,0.18172127439623342,-1.514036542697167,0.04614021064071186,1.3572891257370976,0.23977211762286874,-1.5342543932253314,0.22110254111851516
2M19213144+4442406,2.9056732654571533,4773.4619140625,0.06916549801826477,0.036713998764753335,0.023572999984025955,0.2464600056409836,0.02376450411975384,9.413471221923828,0.01163195725530386,0.008160430938005447,0.013118711300194263,0.01617053709924221,6.8096,8.4143,5.3407,1.5368000000000004,0.8331216019429165,0.09870990441425637,1.6372088,1.6624906000000002,1.6125006000000002,0.024995000000000003,0.21410407031306194,0.006629656751600349,0.7147718508135869,0.07189132235818356,0.2853612836929011,0.05004207301912517,-0.28407855508624835,0.12490576425197074,0.529651167390323,0.0339873169406391,0.5515211110477055,0.15752390495313584,0.1247841784739078,0.1566836990971784
2M19282855+3739572,2.892489194869995,4763.84716796875,0.09772200137376784,0.013116000220179558,0.02818200178444385,0.30566298961639404,0.023935044184327132,9.386789321899414,0.011737881228327751,0.008223292417824268,0.013218138366937636,0.016261190176010132,5.4272,6.8396,4.3551,1.24225,0.7345758262406009,0.09801628604570163,1.0466804,1.0628718,1.0312881999999999,0.01579179999999997,0.019814091702364204,0.006550417985425089,0.6748879860462771,0.07240723258696181,0.23424923217218102,0.04990023186851954,0.022565614737938347,0.1260431923315935,0.4313680421739971,0.03424912824131559,0.6068640441243034,0.15871778287704597,0.6984288552047127,0.15756207804744865
2M19570381+4106270,1.918752908706665,4371.29345703125,-0.03503899276256561,-0.02283900044858456,-0.11693199723958968,0.2485979944467545,0.0210961289703846,6.045773506164551,0.010209527797996998,0.007735843304544687,0.009524519555270672,0.011777328327298164,2.6771,3.6253,1.9275,0.8489000000000001,0.4276645940621854,0.13717478215457818,2.4789494,2.5379431,2.4236505000000004,0.057146299999999886,0.3942676620945413,0.010005944038721154,-2.2708157781757365,0.06381907237269313,-1.8525687973886777,0.0321393704957594,-1.4030425672289366,0.10963149573809557,0.2816193325024392,0.0322189551252968,-1.1356031286453883,0.11436637935057872,0.1455001257959199,0.11411589834511662
2M19111786+5114033,2.450279951095581,4638.88037109375,0.09077800065279007,-0.18678000569343567,-0.04564499855041504,0.2463299930095673,0.02310529351234436,7.551058292388916,0.011230704374611378,0.0076410635374486455,0.012054819613695143,0.014822423458099362,6.1729,7.9835,4.9545,1.5145,0.790489241522437,0.10359674843991434,1.7695048,1.7967418999999998,1.7407238999999999,0.028009000000000013,0.2478517450524745,0.006877901737938549,-0.6628637774138004,0.06989710770761084,-0.43007505657907175,0.04014147401431918,-0.05200014388574278,0.12059704847687223,-0.4011773172276308,0.031824207591946506,-0.27961917191775004,0.1447491461319674,0.12352442687167921,0.14362121200715305
2M19024815+4135564,2.7426083087921143,4855.677734375,0.07587090879678726,-0.10445000231266023,-0.035686999559402466,0.1883150041103363,0.02258196659386158,8.731209754943848,0.010816804133355621,0.007063240744173527,0.012853442691266537,0.0159416925162077,1.3329,1.6824,1.0593,0.31155,0.12479756796053333,0.10045514369775256,1.7124646000000001,1.7474346,1.6846122,0.031411200000000014,0.2336216025390244,0.007950494575862693,0.22147498647106312,0.0683139623574797,0.7224211085344936,0.046415166711786394,-0.21207481233411127,0.11615252337903866,-0.05828171037990874,0.029417637821334993,-0.16004775589303283,0.15433867233511467,-0.43860922447371936,0.15446631970104946
2M19390054+4602242,2.6759722232818604,4933.02783203125,0.07763749361038208,-0.16890999674797058,0.04117399454116821,0.4136399924755096,0.023359309881925583,9.404528617858887,0.011233354918658732,0.007055024150758981,0.01420301292091608,0.017431076616048813,1.029,1.1881,0.7804,0.20385,0.012415374762432893,0.0912678675793834,0.8397634,0.8532244000000001,0.8269894000000001,0.01311749999999995,-0.07584305744804101,0.006781661831425021,0.01989046023964557,0.07066554674668339,1.1336147207203562,0.04999453407891397,-0.1931049501333735,0.12062551043066486,-0.32675065246254353,0.029383416593721637,0.7628663667100419,0.1705437375826248,1.744667215845539,0.16889764060940463
2M19450279+3942250,2.62781023979187,4778.3583984375,0.14548799395561218,-0.3646399974822998,0.024028986692428592,0.1528499871492386,0.025345303118228912,8.780158042907715,0.012480984441936016,0.007780334912240504,0.015114269219338894,0.018132399767637253,7.9015,9.8327,6.2373,1.7977000000000003,0.897709544440435,0.09883807785722937,1.3449412,1.365085,1.3258671999999998,0.01960890000000006,0.1287032976664951,0.006329833787781895,-0.12580703309076724,0.07667348527688714,0.3113910258415873,0.04667537612260864,0.535484264431977,0.13402275009445525,-1.1419450484799578,0.032404257884850074,0.5569964054779782,0.18148571559067625,-0.7822459269472178,0.17569308005454942
2M19070488+3855567,2.5515682697296143,4736.74267578125,0.12087999284267426,-0.2569499909877777,-0.020938009023666385,0.15422998368740082,0.024006545543670654,8.274996757507324,0.011707344092428684,0.007607612758874894,0.013465861789882185,0.016413848847150803,8.4846,10.1165,6.9311,1.5927000000000002,0.9286313726539782,0.08211406054513326,1.1665211999999998,1.1790501,1.152126,0.013462049999999977,0.06689263593676052,0.0050161410035783355,-0.35645085462174186,0.07262353532350159,0.09016157893389101,0.0439899355094195,0.2712397251629437,0.12571527982178782,-0.6934277569454256,0.031684888697891246,0.01705184864446366,0.16169234036502153,-0.7688745119463709,0.15904125744308548
2M19434719+3928255,2.6356258392333984,4641.64599609375,0.06170060113072395,0.05385800078511238,0.06503500044345856,0.2708089649677277,0.02076423726975917,7.145993232727051,0.009882915765047072,0.0071302875876426705,0.010126919485628605,0.01275487057864666,5.4911,6.4344,4.6238,0.9053,0.7396593528430018,0.07175450752583251,0.9403528,0.9494767,0.9311505,0.009163100000000042,-0.026709177945643914,0.004232215441590468,-0.1021636287915669,0.06281504834099305,-0.41537297645041615,0.03798814557518972,-0.36423777767755305,0.10612428498292377,0.6010540914176804,0.029696880711344936,1.0493791757679667,0.12159974146992604,0.36071233553306903,0.12358775045646324
2M19355498+4652184,2.797001361846924,4687.357421875,0.05521899461746217,0.12947000563144684,-0.02386400103569031,0.3253899812698364,0.0200544074177742,7.251067638397218,0.009458784013986588,0.006879892665892839,0.0097501827403903,0.012396762147545816,5.8502,7.2741,4.6238,1.3251499999999998,0.7671707135029748,0.09839011326956038,1.0769658999999998,1.0926991000000001,1.0613287,0.01568520000000001,0.03220195243791995,0.006325338487685114,0.3860224346948471,0.06066770259999377,-0.172370745623376,0.03854672178549794,-0.43383827545709597,0.1015698923431485,0.9159699571057276,0.028654012800263993,-0.018082218799254406,0.11707604688657214,0.8895726623244751,0.12011787476102968
2M19005919+3902510,2.184621334075928,4291.32080078125,0.05644600093364716,0.21523000299930573,0.07327099144458771,0.2322699874639511,0.018709734082221985,5.380736351013184,0.008910506963729858,0.0073176734149456015,0.007841563783586025,0.00975961796939373,10.0734,12.6585,8.0353,2.3116000000000003,1.0031760794927735,0.09869007502094118,1.3159773,1.3350421,1.2956867,0.019677699999999958,0.11924839796352488,0.00649748019049759,-1.4665224263444865,0.05659985654919893,-2.277703947775637,0.02860402873989279,-0.4206624909952678,0.09568240819228417,1.2731511199037564,0.03047732252270413,1.1482734523450828,0.09415816232736716,-0.012709370725385248,0.09456538368732127
2M19324775+4922287,2.718311786651612,4909.8974609375,0.026951007544994358,0.03567399829626084,-0.03935899958014488,0.2700200080871582,0.02134578116238117,8.81251335144043,0.010081754997372627,0.006705156061798334,0.011979369446635245,0.015097485855221747,1.475,1.5305,1.0887,0.2209,0.16879202031418186,0.07396255550656725,2.9121757,2.9714961,2.874087,0.04870454999999993,0.4642175736762182,0.007237627147693381,0.14797422682619202,0.06457430909557234,1.0106535205482965,0.046847377149007864,-0.7373843126075897,0.10825945155307035,0.5253196773244679,0.02792625364273812,-0.20413957017411818,0.14384317262034163,0.3530677729735734,0.14628641685465882
2M18573152+4120076,2.628410816192627,4631.7548828125,0.11022400110960008,-0.02434599958360195,-0.002758299931883812,0.11167000234127043,0.024745345115661614,8.861145973205566,0.012318307533860208,0.00888102874159813,0.013120755553245544,0.015983853489160538,11.6561,13.0259,7.7215,2.6522,1.0665532646766471,0.11355303199241873,1.9240354,1.9653567,1.890166,0.037595350000000055,0.2842130582855917,0.008470718363677243,-0.12399019603791082,0.07485851897476746,-0.46795419770150676,0.047105908476305546,0.15681403032337457,0.13227590018060334,0.27534284323119684,0.036988529269190336,0.23534606226948726,0.1575484514742065,-1.1812575558671023,0.15487483657091253
2M19293234+4916370,2.679354429244995,4592.61376953125,0.058567002415657037,0.18163999915122986,0.02881400287151337,0.2643900215625763,0.019462913274765008,6.661316394805907,0.009177567437291144,0.006940676830708981,0.008970601484179497,0.011401048861443995,7.9847,9.882,6.3009,1.7905499999999996,0.9022586035312172,0.09772113123106356,1.2258089,1.2457277,1.2092048999999998,0.01826139999999998,0.0884227702277548,0.00646161157427875,0.03012215949801035,0.05887834078988536,-0.6760286053980401,0.03541160041537229,-0.3978868475437578,0.09855014505027988,1.1332523675590822,0.028907172307436196,0.6144528443419242,0.10771516677445485,0.29851626926501074,0.11046995521765522
2M19170268+4422390,2.1471936702728267,4546.2802734375,0.3024129867553711,-0.4226999878883362,0.038730978965759284,0.3020099699497223,0.02556532807648182,7.505057334899902,0.01273310650140047,0.008354117162525654,0.013756489381194116,0.016469623893499374,2.8363,3.6717,2.2151,0.7283,0.4527521649644578,0.10973692620676878,2.7119371,2.7589064,2.6637896,0.04755839999999989,0.4332796123927756,0.0076185238172077905,-1.5797469325249403,0.07733909500814415,-0.9223377659715328,0.039896932631088136,2.220569218380844,0.13673007594091408,-1.3837586623064273,0.034793999228598396,0.7335316748722813,0.16518207285649741,0.6630330838251897,0.1595816872708381
2M19420273+4404260,3.1922016143798837,4877.10693359375,0.017924986779689792,0.11668000370264052,-0.11995000392198565,0.36542001366615295,0.020457148551940918,8.411580085754395,0.009593223221600056,0.006588585674762726,0.010957086458802223,0.013961535878479479,4.0284,4.9489,3.1989,0.875,0.6051325872956373,0.094754007198461,0.4222108,0.427926,0.4163897,0.005768149999999992,-0.3744706617900514,0.005934348076059581,1.5815646857644168,0.06188605719125211,0.8363388681754381,0.04471601335299081,-0.8343071259484366,0.10301352144217506,0.8627009750472907,0.027440750521619796,-1.1718420691104194,0.1315680333535577,1.277441878562734,0.1352796801425138
2M18515662+4127143,2.90651535987854,4866.6240234375,0.010387003421783449,-0.1798200011253357,-0.08631998300552368,0.22354000806808472,0.023414405062794685,8.972989082336426,0.01129601802676916,0.007205477450042962,0.013769698329269886,0.016899297013878822,4.4957,5.6801,3.5892,1.0454500000000002,0.6527973228698185,0.09967916129719057,1.042643,1.0583516000000002,1.0268334,0.01575909999999999,0.0181356318490402,0.006564992045940439,0.7173193174553847,0.07083221824078582,0.7806116509646139,0.047700467157355896,-0.9152511624138915,0.12129839662145342,-0.37218964697327933,0.03001003839916018,-0.7680270832330888,0.1653406802862674,-0.0972981173076245,0.16374498583603134
2M19003163+4440566,2.872349977493286,4899.4833984375,0.06537610292434692,-0.1177700012922287,-0.13033999502658844,0.23217999935150144,0.02284865640103817,9.070277214050293,0.010951085947453977,0.007025120314210653,0.013418572954833508,0.016584217548370358,2.8276,3.5726,2.2646,0.6539999999999999,0.4514179729892613,0.09899644545645113,1.0782485000000002,1.0948517,1.0629183999999998,0.015966649999999957,0.032718862651816324,0.0064276859645924465,0.613963720125364,0.06912074051707266,0.9552922979169463,0.04821765148568113,-0.32476966835892285,0.11759446236204588,-0.11375807313658362,0.02925887033161486,-1.2966006626775437,0.16112451614912907,-0.013581306533506829,0.16069203738648719
2M19181793+3915177,2.82919979095459,4929.59716796875,-0.015686996281147003,0.03607900068163872,-0.12992699444293976,0.2784630060195923,0.021283132955431938,8.925470352172852,0.010037234984338284,0.006653762888163328,0.01203745324164629,0.015184788964688778,1.1714,1.2158,1.0867,0.06455,0.06870521969194124,0.02437623599392131,0.7282166999999999,0.7353405000000001,0.7208583000000001,0.007241100000000017,-0.1377393657279679,0.004319291375804168,0.48342769233210664,0.06438478852244137,1.1153772886963564,0.04744785728491229,-1.1952378223128672,0.10778138873608167,0.5270064686885667,0.02771220660353296,-1.2916415273481994,0.14454061812358263,0.4348758254460911,0.1471323364459519
2M19395195+4614405,2.3935978412628174,4590.63671875,0.07497800886631012,-0.2846899926662445,0.07175999879837036,0.05295200645923615,0.02386733517050743,7.432231903076173,0.01170253474265337,0.007907392457127571,0.012469093315303327,0.015195985324680803,4.8534,6.3477,3.7584,1.29465,0.6860460857999265,0.11380669692519801,1.5649928999999998,1.5939922999999998,1.5368801,0.0285560999999999,0.19451237159632284,0.007923115946427195,-0.8343359785333663,0.07220240228566296,-0.6865386199532885,0.039509792171309094,-0.2216629105164636,0.12566363627667704,-0.8089618796090934,0.032933438890189445,1.1301300953840905,0.1497235685202202,-1.7502029620652158,0.14724082307748476
2M19072522+3746459,2.5706651210784908,4678.29345703125,0.052672997117042535,-0.09794999659061432,-0.057997003197669976,0.2254979908466339,0.02230189368128777,7.624637126922607,0.01074331346899271,0.0073835751973092565,0.01156489085406065,0.014355993829667568,8.3672,9.883,6.2835,1.7997499999999995,0.9225801499894514,0.09834358797400494,0.7704869999999999,0.7811845000000001,0.7612021999999999,0.009991150000000004,-0.1132346844937695,0.005626791388395551,-0.2986799081113455,0.06746669822185222,-0.22055484050830446,0.04053261956770673,-0.46117759218545806,0.11536336920694532,-0.031209885831738702,0.030751796356397774,-0.4279367895183498,0.13886628998851916,-0.07832633037013088,0.13910176289407192
2M19494680+4328571,2.596169948577881,4813.591796875,0.057825982570648186,0.21533000469207764,-0.2509399950504303,0.6475299596786499,0.022495955228805545,9.671147346496582,0.010896039195358751,0.007960147224366665,0.012111254036426544,0.015171417035162447,1.8952,1.9269,1.2468,0.3400500000000001,0.2776550477147087,0.0945311915644805,1.5783436000000002,1.6734368999999998,1.5649482,0.054244349999999934,0.19820155358827565,0.014554687110519991,-0.2215238367618748,0.06805376459612306,0.4986919965201773,0.051411880939833905,-0.40584403377090833,0.11700336178549348,1.2735676161957612,0.033153156820272554,-2.744714163035047,0.14542678667447212,4.010933637189275,0.14700276973030146
2M19392877+4944290,2.609703540802002,4676.9765625,0.05048900842666626,0.134660005569458,-0.08894000202417374,0.37088000774383545,0.024343768134713173,9.589488983154297,0.012109980918467043,0.009067586623132229,0.01288756262511015,0.015821926295757294,2.5543,2.9162,1.8256,0.5453,0.4072719033789051,0.10170583927592224,1.7291005000000002,1.7517968000000002,1.6906743000000002,0.03056125000000008,0.23782023637801605,0.007711888850459203,-0.1805826146624938,0.07364368612811896,-0.22755546023058273,0.050977784559799316,-0.4846296020666604,0.13003885661703243,0.9375857484965432,0.03776552277549448,-0.7994871571248839,0.1547483699870257,1.330346248027374,0.15330585024156954
